year,state,abbr,electors,d_pv,r_pv,margin,pl,pl_lag1,pl_lag2,d_2pv,d_pv_nat,r_pv_nat,margin_nat,d_2pv_nat,d_cand,r_cand,winner,d_electors,r_electors,state_winner,incumb,incumb_party,d_prev_admin,r_prev_admin,d_hsa,r_hsa,d_rsa,r_rsa,pop,area,jobs_agg,pce_agg,rdpi_agg,cpi_agg,ics_agg,sp500_agg,unemp_agg,pop_norm,hsa_adjustment,rsa_adjustment,elasticity,elasticity_lag1,elasticity_lag2
1952,Indiana,IN,13,40.99216243,58.11100455772381,-17.11884212772381,-3.385716709999997,NA,NA,41.36312055,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,4148000,35870,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.26427286656451937,0,0,1.6303390224914405,NA,NA
1952,Iowa,IA,10,35.58658641,63.75498218095848,-28.168395770958476,-8.791292729999995,NA,NA,35.82245269,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,2626000,55875,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.16288055426020917,0,0,2.682660105381947,NA,NA
1952,Kansas,KS,8,30.49613576,68.77096430421479,-38.274828544214785,-13.881743379999996,NA,NA,30.72129209,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,1,0,0,1977000,81823,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.11964559323163014,-8.358017817371937,0,3.645161634719725,NA,NA
1952,Kentucky,KY,10,49.91491701,49.84443405564346,0.0704829543565424,5.537037870000006,NA,NA,50.03532649,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,1,0,1,0,0,0,0,0,0,2920000,39732,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.1824661914595963,0,0,-0.006712551587928756,NA,NA
1952,Louisiana,LA,10,52.92214764,47.07785236,5.844295279999997,8.544268500000001,NA,NA,52.92214764,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,1,0,1,0,0,0,0,0,0,2842000,43566,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.1772700019985344,0,0,-0.5565903688378392,NA,NA
1952,Maine_d1,ME_d1,0,33.77223653,66.04953010462434,-32.27729357462434,-10.605642609999997,NA,NA,33.8325374,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,915000,30865,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.04889747518486443,0,0,3.073977250476534,NA,NA
1952,Maine_d2,ME_d2,0,33.77223653,66.04953010462434,-32.27729357462434,-10.605642609999997,NA,NA,33.8325374,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,915000,30865,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.04889747518486443,0,0,3.073977250476534,NA,NA
1952,Maine_full,ME_full,5,33.77223653,66.04953010462434,-32.27729357462434,-10.605642609999997,NA,NA,33.8325374,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,915000,30865,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.04889747518486443,0,0,3.073977250476534,NA,NA
1952,Maryland,MD,9,43.82534027,55.363972364415844,-11.538632094415846,-0.5525388699999993,NA,NA,44.18353057,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,2500000,9775,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.15448670974618614,0,0,1.0988992146397927,NA,NA
1952,Massachusetts,MA,16,45.46135392,54.22195538882541,-8.760601468825406,1.083474780000003,NA,NA,45.60578319,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,4650000,7838,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.29771500899340486,0,0,0.8343292337506347,NA,NA
1952,Michigan,MI,20,43.97414843,55.4396282049959,-11.465479774995899,-0.40373070999999783,NA,NA,44.23345528,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,6650000,56539,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.4309506362001199,0,0,1.0919324420014171,NA,NA
1952,Minnesota,MN,11,44.10768382,55.3258720781997,-11.218188258199703,-0.27019531999999913,NA,NA,44.35895249,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,3030000,79617,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.18979415095596563,0,0,1.068381257478779,NA,NA
1952,Mississippi,MS,8,60.43665859,39.56334141,20.87331718,16.058779450000003,NA,NA,60.43665859,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,1,0,1,0,0,0,0,0,0,2152000,46914,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.1313037106122177,0,0,-1.987902176647962,NA,NA
1952,Missouri,MO,13,49.14373842,50.708116329997814,-1.5643779099978161,4.765859280000001,NA,NA,49.21665055,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,3972000,68898,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.25254813137032844,0,0,0.148985914676004,NA,NA
1952,Montana,MT,4,40.07478201,59.38567067786625,-19.31088866786625,-4.303097129999998,NA,NA,40.29217737,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,602000,145556,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.028046099527013525,0,0,1.8391019158488056,NA,NA
1952,Nebraska_d1,NE_d1,0,30.84620936,69.15379064,-38.307581279999994,-13.531669779999998,NA,NA,30.84620936,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,1311000,76878,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.07527812937179401,0,0,3.648280891433793,NA,NA
1952,Nebraska_d2,NE_d2,0,30.84620936,69.15379064,-38.307581279999994,-13.531669779999998,NA,NA,30.84620936,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,1311000,76878,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.07527812937179401,0,0,3.648280891433793,NA,NA
1952,Nebraska_d3,NE_d3,0,30.84620936,69.15379064,-38.307581279999994,-13.531669779999998,NA,NA,30.84620936,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,1311000,76878,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.07527812937179401,0,0,3.648280891433793,NA,NA
1952,Nebraska_full,NE_full,6,30.84620936,69.15379064,-38.307581279999994,-13.531669779999998,NA,NA,30.84620936,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,1311000,76878,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.07527812937179401,0,0,3.648280891433793,NA,NA
1952,Nevada,NV,3,38.55456868,61.44543132,-22.890862639999995,-5.823310459999995,NA,NA,38.55456868,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,181000,109806,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0,0,0,2.1800461936642455,NA,NA
1952,New Hampshire,NH,4,39.07785309,60.92214691,-21.844293820000004,-5.30002605,NA,NA,39.07785309,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,535000,8969,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.023582706015588567,0,0,2.080374616916334,NA,NA
1952,New Jersey,NJ,16,41.98715962,56.81266050905434,-14.82550088905434,-2.3907195199999975,NA,NA,42.49720249,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,5125000,7419,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.32935847045499966,0,0,1.4119291741269568,NA,NA
1952,New Mexico,NM,4,44.28225374,55.392107562295855,-11.109853822295854,-0.09562539999999586,NA,NA,44.426925,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,735000,121365,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.03690626873626007,0,0,1.0580638623526444,NA,NA
1952,New York,NY,45,43.55353586,55.45288101330028,-11.899345153300281,-0.8243432800000008,NA,NA,43.99061923,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,1,15192000,47224,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,1,0,-1,1.133252272599779,NA,NA
1952,North Carolina,NC,14,53.91011718,46.08988282,7.820234360000001,9.532238040000003,NA,NA,53.91011718,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,1,0,1,0,0,0,0,0,0,4109000,48718,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.2616747718339884,0,0,-0.7447719388385773,NA,NA
1952,North Dakota,ND,4,28.39183051,70.97106175449451,-42.579231244494515,-15.986048629999999,NA,NA,28.57387689,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,608000,68994,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.02844580640863367,0,0,4.055097986630966,NA,NA
1952,Ohio,OH,25,43.24430292,56.75569708,-13.511394159999995,-1.1335762199999948,NA,NA,43.24430292,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,8275000,40953,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.5392045833055759,0,0,1.2867782168302466,NA,NA
1952,Oklahoma,OK,8,45.4105654,54.5894346,-9.178869199999994,1.0326862600000055,NA,NA,45.4105654,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,2219000,68679,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.13576710412364265,0,0,0.8741635986507309,NA,NA
1952,Oregon,OR,6,38.92892546,60.54378117944686,-21.614855719446858,-5.448953679999995,NA,NA,39.13528321,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,1582000,96003,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.09333155685830391,0,0,2.0585237297016947,NA,NA
1952,Pennsylvania,PA,32,46.85185602,52.735327394045,-5.883471374045001,2.473976880000002,NA,NA,47.04607,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,10503000,44820,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.6876290720138565,0,0,0.5603213638662312,NA,NA
1952,Rhode Island,RI,4,49.0455925,50.889268464459306,-1.8436759644593081,4.6677133600000005,NA,NA,49.07756115,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,802000,1034,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.041369662247685034,0,0,0.175585290597409,NA,NA
1952,South Carolina,SC,8,50.72151891,49.27848109,1.4430378200000007,6.343639770000003,NA,NA,50.72151891,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,1,0,1,0,0,0,0,0,0,2178000,30111,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.133035773765905,0,0,-0.1374299062590746,NA,NA
1952,South Dakota,SD,4,30.72756496,69.27243504,-38.54487008000001,-13.650314179999999,NA,NA,30.72756496,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,651000,75898,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.03131037239357804,0,0,3.670879451976254,NA,NA
1952,Tennessee,TN,11,49.71245405,49.98549106969767,-0.273037019697675,5.334574910000001,NA,NA,49.86306788,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,3352000,41220,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.21124508693624675,0,0,0.0260030967326335,NA,NA
1952,Texas,TX,24,46.68849768,53.12652640843428,-6.438028728434283,2.31061854,NA,NA,46.7750202,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,8314000,261914,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.5418026780361068,0,0,0.6131354787651736,NA,NA
1952,Utah,UT,4,41.0749073,58.9250927,-17.8501854,-3.302971839999998,NA,NA,41.0749073,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,724000,82168,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.03617347278662314,0,0,1.699989613736597,NA,NA
1952,Vermont,VT,3,28.23381546,71.45034091939885,-43.21652545939885,-16.14406368,NA,NA,28.32327271,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,375000,9249,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.012923855839051363,0,0,4.115791672548189,NA,NA
1952,Virginia,VA,12,43.3567483,56.32454344490713,-12.967795144907129,-1.0211308399999979,NA,NA,43.49537164,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,3504000,39598,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.2213709946039571,0,0,1.235007736076847,NA,NA
1952,Washington,WA,9,44.69406225,54.33052086496777,-9.636458614967765,0.3161831100000043,NA,NA,45.13430993,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,2448000,66582,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.15102258343881153,0,0,0.9177428240407942,NA,NA
1952,West Virginia,WV,8,51.9236493,48.0763507,3.847298600000002,7.545770160000004,NA,NA,51.9236493,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,1,0,1,0,0,0,0,0,0,1957000,24087,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.11831323695956299,0,0,-0.36640334620520826,NA,NA
1952,Wisconsin,WI,12,38.70764043,60.95323416092441,-22.245593730924412,-5.67023871,NA,NA,38.83935455,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,3469000,54314,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.21903937112783958,0,0,2.1185930255926335,NA,NA
1952,Wyoming,WY,3,37.08597999,62.70512414861363,-25.61914415861363,-7.291899149999999,NA,NA,37.16361324,44.37787914,54.8780523503322,-10.5001732103322,44.71055631,"Stevenson, Adlai","Eisenhower, Dwight",0,89,442,0,0,1,0,0,0,0,0,0,293000,97105,0.5038624095260524,NA,NA,0.45576403390697257,NA,-0.7963804988262617,-0.64585349552188,0.007461195123576044,0,0,2.4398782425231156,NA,NA
1956,Alabama,AL,11,56.52251792,39.38527303920246,17.13724488079754,14.568545299999997,20.175533039999998,NA,58.9342298,41.95397262,57.37908456943238,-15.425111949432377,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,1,-1,-1,0,0,0,0,0,0,3071000,50750,1.3134772127589358,NA,NA,-0.8874467076239834,0.35330250997621343,-0.7725754956240819,-0.751488175928098,0.17784642541924095,0,0,2.516839663304898,-2.8125751306322826,NA
1956,Arizona,AZ,4,38.90093151,60.994648009761164,-22.093716499761165,-3.0530411100000023,-2.7276507899999984,NA,38.94159451,41.95397262,57.37908456943238,-15.425111949432377,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,-1,-1,0,0,0,0,0,0,1053000,113642,1.3134772127589358,NA,NA,-0.8874467076239834,0.35330250997621343,-0.7725754956240819,-0.751488175928098,0.05062413314840499,0,0,1.0952772177520969,1.5904064595398868,NA
1956,Arkansas,AR,8,52.45737532,45.81894473537081,6.638430584629184,10.503402699999995,11.52627106,NA,53.3774314,41.95397262,57.37908456943238,-15.425111949432377,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,1,-1,-1,0,0,0,0,0,0,1704000,52075,1.3134772127589358,NA,NA,-0.8874467076239834,0.35330250997621343,-0.7725754956240819,-0.751488175928098,0.0916656159374606,0,0,1.11719819258402,-1.156225044991884,NA
1956,California,CA,32,44.27328631,55.387328485142234,-11.114042175142231,2.3193136900000013,-2.112551669999995,NA,44.42405498,41.95397262,57.37908456943238,-15.425111949432377,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,-1,-1,0,0,1,0,0,0,13713000,155973,1.3134772127589358,NA,NA,-0.8874467076239834,0.35330250997621343,-0.7725754956240819,-0.751488175928098,0.8487580380784264,1.1781920820025253,0,-0.700469519525824,1.3870068003338287,NA
1956,Colorado,CO,6,39.81410823,59.49245483663555,-19.67834660663555,-2.1398643899999996,-5.415360309999997,NA,40.09212181,41.95397262,57.37908456943238,-15.425111949432377,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,-1,-1,0,0,0,0,0,0,1625000,103730,1.3134772127589358,NA,NA,-0.8874467076239834,0.35330250997621343,-0.7725754956240819,-0.751488175928098,0.08668515950069348,0,0,-0.33140261076223393,2.029536440565365,NA
1956,Connecticut,CT,8,36.260978,63.72067125753422,-27.45969325753422,-5.69299462,-0.46830032999999816,NA,36.26763338,41.95397262,57.37908456943238,-15.425111949432377,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,-1,-1,0,0,0,0,0,0,2316000,4845,1.3134772127589358,NA,NA,-0.8874467076239834,0.35330250997621343,-0.7725754956240819,-0.751488175928098,0.1302483923843147,0,0,3.1810147064647345,1.1231615387462313,NA
1956,Delaware,DE,3,44.62154752,55.091916314915025,-10.470368794915025,2.667574899999998,3.497426130000001,NA,44.7497718,41.95397262,57.37908456943238,-15.425111949432377,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,-1,-1,0,0,0,0,0,0,408000,1955,1.3134772127589358,NA,NA,-0.8874467076239834,0.35330250997621343,-0.7725754956240819,-0.751488175928098,0.009960912873534233,0,0,1.3391158516258983,0.36907060326263963,NA
1956,Florida,FL,10,42.72927007,57.27072993,-14.541459860000003,0.7752974499999965,0.5966846300000057,NA,42.72927007,41.95397262,57.37908456943238,-15.425111949432377,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,0,-1,-1,0,0,0,0,0,0,4047000,53997,1.3134772127589358,NA,NA,-0.8874467076239834,0.35330250997621343,-0.7725754956240819,-0.751488175928098,0.2393771277266423,0,0,0.9190095458761107,0.9538313269019894,NA
1956,Georgia,GA,12,66.4818834,32.653885575347644,33.82799782465236,24.52791078,25.280692109999997,NA,67.06144925,41.95397262,57.37908456943238,-15.425111949432377,42.23566032,"Stevenson, Adlai","Eisenhower, Dwight",0,74,457,1,-1,-1,0,0,0,0,0,0,3701000,57919,1.3134772127589358,NA,NA,-0.8874467076239834,0.35330250997621343,-0.7725754956240819,-0.751488175928098,0.2175639894086496,0,0,1.114591968048896,-3.7444425152623144,NA
