year,weeks_left,state,d_poll_state,r_poll_state,d_poll_nat,r_poll_nat,r_convention,d_convention,approval,poll_margin,poll_margin_nat
2024,21,Florida,36.6292,45.47325,39.99755714,40.99554286,0,0,40.27514894,-8.84405,-0.99798572
2024,21,Georgia,38.73905714,43.9998,39.99755714,40.99554286,0,0,40.27514894,-5.26074286,-0.99798572
2024,21,Michigan,41.25437857,41.69232857,39.99755714,40.99554286,0,0,40.27514894,-0.43795,-0.99798572
2024,21,Minnesota,41.9444,40.2758,40.062,41.12235,0,0,40.27514894,1.6686,-1.06035
2024,21,Nevada,37.70481429,42.84467143,39.99755714,40.99554286,0,0,40.27514894,-5.13985714,-0.99798572
2024,21,North Carolina,38.01177857,44.52336429,39.99755714,40.99554286,0,0,40.27514894,-6.51158572,-0.99798572
2024,21,Pennsylvania,41.27019286,42.71155,39.99755714,40.99554286,0,0,40.27514894,-1.44135714,-0.99798572
2024,21,Wisconsin,40.82349286,41.52517857,39.99755714,40.99554286,0,0,40.27514894,-0.70168571,-0.99798572
2024,20,Arizona,38.93207857,42.75926429,40.27899286,40.83555714,0,0,40.27514894,-3.82718572,-0.55656428
2024,20,Florida,36.76364286,45.28132857,40.27899286,40.83555714,0,0,40.27514894,-8.51768571,-0.55656428
2024,20,Georgia,38.80798571,43.76155714,40.27899286,40.83555714,0,0,40.27514894,-4.95357143,-0.55656428
2024,20,Michigan,41.63378571,41.69837143,40.27899286,40.83555714,0,0,40.27514894,-0.06458572,-0.55656428
2024,20,Minnesota,42.07847143,39.96128571,40.27899286,40.83555714,0,0,40.27514894,2.11718572,-0.55656428
2024,20,Nevada,38.12199286,42.49320714,40.27899286,40.83555714,0,0,40.27514894,-4.37121428,-0.55656428
2024,20,New York,46.123675,35.16345,40.6172,40.4759,0,0,40.27514894,10.960225,0.1413
2024,20,North Carolina,38.10712143,44.31497143,40.27899286,40.83555714,0,0,40.27514894,-6.20785,-0.55656428
2024,20,Pennsylvania,41.58595,42.61886429,40.27899286,40.83555714,0,0,40.27514894,-1.03291429,-0.55656428
2024,20,Wisconsin,41.30825714,41.40167143,40.27899286,40.83555714,0,0,40.27514894,-0.09341429,-0.55656428
2024,19,Arizona,39.46850714,42.76502143,40.83586429,40.85012143,0,0,40.27514894,-3.29651429,-0.01425714
2024,19,Florida,37.06854286,45.32677857,40.83586429,40.85012143,0,0,40.27514894,-8.25823571,-0.01425714
2024,19,Georgia,38.87151429,43.89396429,40.83586429,40.85012143,0,0,40.27514894,-5.02245,-0.01425714
2024,19,Michigan,42.005,41.89662857,40.83586429,40.85012143,0,0,40.27514894,0.10837143,-0.01425714
2024,19,Minnesota,42.21249286,39.69284286,40.83586429,40.85012143,0,0,40.27514894,2.51965,-0.01425714
2024,19,Nevada,38.99175,42.04631429,40.83586429,40.85012143,0,0,40.27514894,-3.05456429,-0.01425714
2024,19,New York,46.24872857,35.63636429,40.83586429,40.85012143,0,0,40.27514894,10.61236428,-0.01425714
2024,19,North Carolina,38.44664286,44.30578571,40.83586429,40.85012143,0,0,40.27514894,-5.85914285,-0.01425714
2024,19,Pennsylvania,42.04227143,42.73073571,40.83586429,40.85012143,0,0,40.27514894,-0.68846428,-0.01425714
2024,19,Texas,36.25051667,43.55778333,40.81893333,41.14806667,0,0,40.27514894,-7.30726666,-0.32913334
2024,19,Wisconsin,41.86706429,41.69616429,40.83586429,40.85012143,0,0,40.27514894,0.1709,-0.01425714
2024,18,Arizona,38.65501429,43.94426429,40.08537857,41.88942143,0,0,40.27514894,-5.28925,-1.80404286
2024,18,Florida,36.30303571,46.17395714,40.08537857,41.88942143,0,0,40.27514894,-9.87092143,-1.80404286
2024,18,Georgia,38.01520714,44.8835,40.08537857,41.88942143,0,0,40.27514894,-6.86829286,-1.80404286
2024,18,Michigan,40.89857857,43.05003571,40.08537857,41.88942143,0,0,40.27514894,-2.15145714,-1.80404286
2024,18,Minnesota,41.60969286,40.30997857,40.08537857,41.88942143,0,0,40.27514894,1.29971429,-1.80404286
2024,18,Nevada,38.36581429,42.77722143,40.08537857,41.88942143,0,0,40.27514894,-4.41140714,-1.80404286
2024,18,New York,45.44937143,36.52842857,40.08537857,41.88942143,0,0,40.27514894,8.92094286,-1.80404286
2024,18,North Carolina,37.69820714,45.30646429,40.08537857,41.88942143,0,0,40.27514894,-7.60825715,-1.80404286
2024,18,Pennsylvania,41.27983571,43.40617143,40.08537857,41.88942143,0,0,40.27514894,-2.12633572,-1.80404286
2024,18,Texas,35.57750714,44.41005,40.08537857,41.88942143,0,0,40.27514894,-8.83254286,-1.80404286
2024,18,Wisconsin,41.56974286,42.84619286,40.08537857,41.88942143,0,0,40.27514894,-1.27645,-1.80404286
2024,17,Arizona,39.36652143,43.92396429,40.02769286,42.18566429,0,0,40.27514894,-4.55744286,-2.15797143
2024,17,Florida,36.71812857,46.29723571,40.02769286,42.18566429,0,0,40.27514894,-9.57910714,-2.15797143
2024,17,Georgia,39.0414,44.31398571,40.02769286,42.18566429,0,0,40.27514894,-5.27258571,-2.15797143
2024,17,Michigan,41.71152857,42.24726429,40.02769286,42.18566429,0,0,40.27514894,-0.53573572,-2.15797143
2024,17,Minnesota,41.74772143,40.60565,40.02769286,42.18566429,0,0,40.27514894,1.14207143,-2.15797143
2024,17,Nevada,38.37654286,43.25932857,40.02769286,42.18566429,0,0,40.27514894,-4.88278571,-2.15797143
2024,17,New York,45.72652143,36.70052143,40.02769286,42.18566429,0,0,40.27514894,9.026,-2.15797143
2024,17,North Carolina,38.54520714,44.77215,40.02769286,42.18566429,0,0,40.27514894,-6.22694286,-2.15797143
2024,17,Pennsylvania,40.8779,44.10292857,40.02769286,42.18566429,0,0,40.27514894,-3.22502857,-2.15797143
2024,17,Texas,35.87857143,44.59706429,40.02769286,42.18566429,0,0,40.27514894,-8.71849286,-2.15797143
2024,17,Virginia,42.424125,40.21985,40.352175,42.36195,0,0,40.27514894,2.204275,-2.009775
2024,17,Wisconsin,41.89622143,42.94376429,40.02769286,42.18566429,0,0,40.27514894,-1.04754286,-2.15797143
